Date,KOSPI,KOSPI 200,KOSDAQ,CESI Global,US Bond Spread,Citi Macro Risk Index,USDKRW,VIX,VKOSPI,DB Risk Index,12M Fwd EPS 1M Chg,12M Fwd BPS 1M Chg,12M Fwd EPS 3M Chg,12M Fwd BPS 3M Chg,12M Fwd PE 1M Chg,12M Fwd PB 1M Chg,Pct MEMB Above MA 200d,KOSPI Target Price,Institional,Foreigner,Retail
2006-05-07,2.756781426,2.753201077,-0.642327357,43.1,31.578,0.25,-1.437113186,11.62,19.14,0.36805682,5.211340588,515.9767273,1.03070799,515.9767273,-1.836103595,-82.97668946,65.2,3.30006163,10041.21,-11523.75,1482.54
2006-05-14,0.871070412,0.861743954,-2.634230807,42.9,37.802,0.431,-2.66082329,14.19,19.43,1.262106228,8.639053254,546.2429091,5.222437137,546.2429091,-7.035569393,-84.18628086,65.37,3.319436549,12855.02,-19090.94,6235.91
2006-05-21,-5.444736135,-5.451647184,-6.119830646,40.1,25.938,0.545,-0.237216658,17.18,21.91,1.360063959,1.508859358,13.40504455,5.822930947,575.0429091,-6.80017518,-16.84035015,56.1,2.81785647,21694.15,-39207.85,17513.69
2006-05-28,-6.85341579,-6.664856056,-7.517798786,37.9,23.934,0.551,0.243850721,14.26,23.08,0.796866318,3.438856983,19.12952751,5.402512132,606.3835152,-9.933967858,-21.99575372,46.5,1.387147627,25029.18,-37834.86,12805.66
2006-06-04,-9.158790301,-9.161407637,-11.16844714,40.9,19.088,0.564,0.893997446,14.32,21.74,0.38618272,3.496798705,19.24102603,5.364945204,634.4969697,-12.4355188,-24.4924406,40.65,0.23187871,23081.48,-31509.69,8428.18
2006-06-11,-14.49972322,-14.77011801,-15.64117141,46,10.253,0.561,2.320844723,18.12,28.4,0.531697442,0.251906318,17.96041042,5.389350129,662.3107879,-14.62251225,-27.67410105,29.94,-0.306911625,26754.23,-36679.57,9925.32
2006-06-18,-8.023085499,-8.36798921,-10.85398445,46.9,24.553,0.54,1.003963012,17.25,24.32,0.123960145,-0.729578617,16.79508948,3.955730096,688.4169697,-7.334785766,-21.35338346,34.26,-0.999035162,28794.9,-30945.4,2150.48
2006-06-25,-7.093759216,-7.536518652,-11.75876702,45,31.507,0.543,1.11581174,15.89,26.12,0.371226285,-1.8687792,16.48262494,5.380644223,722.8140606,-5.320656601,-20.35928144,26.79,-1.556101055,15269.57,-20747.56,5477.98
2006-07-02,-1.061082931,-1.413011481,-3.615951961,49,16.853,0.485,0.073839662,13.08,22.72,-0.40639168,-0.584636302,16.47118622,5.246491544,755.4773333,-0.345145478,-15.2173913,34.85,-3.444974902,22333.54,-26747.26,4413.73
2006-07-09,3.097964634,3.189023244,-0.97976534,43.2,17.271,0.508,-0.691461498,13.97,23.94,-0.530399634,-0.054329372,16.3610992,8.94218669,787.0332121,2.978900446,-11.51667716,30.45,-4.529537663,15688.45,-18604.21,2915.78
2006-07-16,-0.559345265,-0.441582337,-4.670573005,41.2,1.243,0.554,-0.198796756,18.05,26.88,0.149505658,1.717150903,13.85392132,9.534023669,797.6436364,-2.234694818,-12.81070746,28.93,-4.271474569,8174.48,-14470.99,6296.54
2006-07-23,3.476257915,3.851963746,-1.383699519,37.1,-3.286,0.539,-0.638041943,17.4,24.29,-0.308656932,1.469675016,10.17433741,1.785714286,52.29412349,1.988331664,-6.220095694,28.53,-3.767683363,13512.97,-13989.16,476.23
2006-07-30,0.148245377,0.650940579,-5.754384777,25,-5.579,0.472,0.54073996,14.33,22.91,-0.826716454,0.519693654,-50.54074365,2.955596022,-28.64326785,-0.327162374,102.0242915,29.66,-2.212293769,16492.12,-16948.33,456.24
2006-08-06,2.400445864,3.023679417,-4.064288706,20.3,-14.018,0.483,1.777613672,14.34,22.1,-0.843772571,0.305768839,-50.86979764,3.862660944,-29.25037703,2.102018908,107.8947368,28.65,-1.984878948,23403.95,-20914.31,-2489.62
2006-08-13,2.94551162,3.277274687,-1.159632634,23.1,-9.963,0.417,0.828222467,14.3,22.98,-1.237824907,-1.95826862,-49.42923965,-1.150599129,-29.7562564,4.793172146,106.9444444,26.86,-1.756477251,24301.58,-20635.79,-3665.79
2006-08-20,4.701375725,4.951515152,0.050758661,19.7,-22.837,0.323,0.910574241,11.64,19.23,-1.282138484,-0.285597715,-48.42698204,-0.013636983,-30.74146218,4.998150973,102.6239067,29.11,-1.407376774,27619.28,-19032.44,-8586.85
2006-08-27,2.488686039,2.598789605,-0.050297293,13.9,-28.714,0.438,0.85130474,12.31,19.22,-1.155232522,-0.163265306,13.04043911,-0.629697339,-32.290537,2.62136252,-9.385437542,32.75,-0.443889853,23568.74,-21984.12,-1584.63
2006-09-03,3.998436194,3.718764734,5.089586176,3.7,-28.008,0.47,-0.435345945,11.96,17.85,-0.997591686,0.467416339,12.74420364,0.82256968,-33.10515546,3.511509067,-7.800205269,37.9,0.625217089,27695.72,-20827.87,-6867.86
2006-09-10,4.859530996,4.849388607,8.046351031,4.5,-15.417,0.429,-0.493891344,13.16,19.31,-0.808903415,1.832082099,7.536779235,0.407470289,-35.96338024,3.184656055,-4.344754504,39.5,0.846718392,25109.07,-13933.63,-11175.44
2006-09-17,2.253775073,1.928740544,9.840372525,-6.4,-13.026,0.368,-0.219069476,11.76,16.62,-1.113580873,0.872885979,6.865089653,1.600384642,-36.62987129,1.373587065,-4.388489209,42.27,1.068961449,21102.29,-18886.18,-2216.11
2006-09-24,1.431526686,1.202868378,7.729911396,-19.2,-28.178,0.506,-1.580123707,12.59,18.25,-0.499211289,2.357590624,7.371334151,3.650037949,-37.58678274,-0.635291782,-5.565794324,45.77,0.481773553,18217.01,-14424.27,-3792.74
2006-10-01,1.086483817,1.170521052,3.927440154,-16.8,-24.893,0.463,-1.462703659,11.98,16.71,-0.963973278,1.227159328,6.965334175,2.660010941,-38.56481046,-0.105943773,-5.565862709,50.94,0.586162654,18329.88,-14371.84,-3958.03
2006-10-08,-0.213301449,-0.17066788,-1.733369027,-13.8,-22.642,0.437,-0.820271682,11.56,18.24,-0.90169637,1.805884342,11.38349625,2.276279133,-38.70268805,-1.875149903,-8.567208272,47.31,0.404521273,17510.96,-14383.79,-3127.17
2006-10-15,-0.918374844,-0.617528752,-5.278611725,-19,-21.685,0.338,-0.167276529,10.75,18.96,-0.813185742,1.250676041,10.20972995,1.13444527,-38.65819735,-2.175777645,-10.12039127,43.69,-0.922125168,16072.55,-2622.91,-13449.64
2006-10-22,1.176226286,1.342857143,-2.797704448,-15,-27.309,0.215,1.135463428,10.63,17.77,-1.201371233,0.70563174,9.259941125,2.869577043,-38.10478372,0.773662186,-7.338017174,48.04,1.546237705,17659.98,-2385.52,-15274.46
2006-10-29,-0.169168957,-0.112327998,-2.384997169,-9.4,-41.307,0.208,0.089804543,10.8,17.25,-1.089236924,0.639445814,8.983962745,2.782312925,35.37305052,-0.846262341,-8.408644401,51.67,1.329310222,9888.27,-3944.53,-5943.75
2006-11-05,2.357988166,2.085707773,1.952938773,-7.7,-33.523,0.275,-1.25902123,11.16,15.73,-0.652733346,2.00637789,7.175430117,4.010296708,33.71745806,0.386640891,-6.502423263,60.06,1.835682454,17812.1,-12776.5,-5035.6
2006-11-12,3.494735281,3.055523886,5.17919961,-9.3,-47.427,0.271,-2.183474709,10.79,14.43,-0.350496352,2.263470655,7.511297236,5.489358771,30.41007752,1.159809547,-3.809125157,65.01,2.921714544,17400.76,-21413.87,4013.12
2006-11-19,3.516976485,3.151959402,4.853685746,-11.2,-46.194,0.195,-1.942558747,10.05,14.29,-0.592546443,1.269169751,7.036930144,4.473540644,28.46007861,1.675331542,-3.411962932,67.63,0.809330655,9852.59,-14901.68,5049.1
2006-11-26,3.844889671,3.407365758,5.217539669,-4.3,-46.235,0.297,-1.651976566,10.73,14.28,-0.103679003,2.210602952,6.609839507,5.226219678,27.67200219,1.622062699,-2.616902617,72.53,1.152120848,11935.54,-15899.65,3964.12
2006-12-03,3.64771512,3.427486882,3.502062493,-4.7,-57.259,0.382,-0.922962015,11.66,14.44,0.90510334,0.442881334,6.496514702,3.984896501,26.30754201,3.031409788,-2.721382289,74.67,1.253673244,6721.01,-9746.25,3025.25
2006-12-10,-0.379729604,-0.71357451,0.733492284,-6.3,-40.258,0.33,-1.488143033,12.07,18.23,0.687332079,0.561504309,6.604530787,4.173148461,29.27953787,-0.864546991,-6.570931245,69.08,0.902378999,4393.85,-7774.21,3380.36
2006-12-17,0.683321296,0.481032032,0.222611428,11.8,-31.916,0.181,-1.725423368,10.05,15.1,-0.462920239,-1.684073107,-81.49676032,1.825310979,-77.75767904,2.358383256,441.4304405,72.11,0.235455394,-2321.2,-1103.33,3424.53
2006-12-24,1.108508648,1.125550541,-2.445352533,14.2,-31.431,0.214,-0.332725126,11.36,14.65,-0.175835229,-2.739105096,-81.90934744,-0.013313806,-78.48895284,3.939972656,456.2114537,71.39,0.39735434,-5633.99,5933.17,-299.18
2006-12-31,0.00697175,0.059369603,-2.196011359,18.3,-28.415,0.188,0.15615745,11.56,15.4,0.112398977,-0.875372844,-81.98014356,1.825084926,-78.72166911,1.904547066,455.6838366,73.55,0.010050946,-9898.37,9672.33,226.04
2007-01-07,-0.335867322,-0.2172823,-0.992784234,23.2,-37.317,0.204,1.543226648,12.14,17.25,0.416924174,-0.727178289,-81.51365222,1.581185225,-78.54344155,0.380707851,443.0367955,66.33,1.245351988,-15398.28,10424.97,4973.31
2007-01-14,-2.356052241,-2.426286585,-0.699015173,31.5,-29.293,0.074,1.880351143,10.15,16.54,-0.651607709,1.487186297,9.390924956,2.063163517,-77.92292872,-3.799504689,-9.746274668,65.17,1.517684155,-8345.17,-640.49,8985.66
2007-01-21,-5.351689403,-5.242499193,-2.988696809,35.5,-31.862,0.064,0.834589705,10.4,17.48,-0.862649754,0.852197071,0.482790706,0.132205182,-80.21699419,-6.214701062,-5.805480754,57.64,0.358028265,-11925.89,2428.98,9496.91
2007-01-28,-4.400959246,-4.212740709,-3.79444032,30.1,-23.398,0.103,1.139784946,11.13,17.23,-0.337686856,0.006541506,0.37805872,1.184724336,-80.40190966,-5.36124639,-5.218155666,59.6,-0.089193179,-8533.15,1712.37,6820.78
2007-02-04,1.975811107,2.289223897,-1.764754711,24.3,-28.997,0.082,0.315727511,10.08,16.39,-0.895324269,-1.033355134,-4.411899161,-1.445877296,-80.8632289,3.053956914,5.455013294,64.21,-0.873971341,68.47,5634.67,-5703.14
2007-02-11,2.831377803,2.988403211,-1.006562392,24.2,-34.623,0.133,-0.585075262,11.1,16.05,-0.487844403,1.576606045,-6.982977298,1.377644294,-80.89927763,1.236578067,9.27264614,67.82,0.33741853,2049.2,9907.93,-11957.13
2007-02-18,6.486299759,6.43477274,3.675336692,15.8,-46.785,0.107,0.005339884,10.02,16.08,-0.688330965,2.660417217,1.733190066,1.507832898,-81.19725325,3.932721849,4.599344152,68.69,0.689676792,6504.06,6194.16,-12698.22
2007-02-25,7.186454026,7.10102489,4.746634657,17.4,-49.978,0.114,-0.276419307,10.58,17.12,-0.883172508,2.551020408,0.565816071,1.521725053,-81.51298269,5.212742259,6.517157069,70.91,1.717558452,328.4,12432.47,-12760.87
2007-03-04,0.094116648,-0.229257642,2.580612452,14.4,-59.875,0.552,1.173583698,18.61,20.06,1.14066867,4.004758128,1.524308062,2.049020879,-81.75670397,-3.896353988,-1.415209435,66.52,2.389444996,-7850.31,7254.54,595.77
2007-03-11,-0.2871792,-0.460155912,1.913970991,13.7,-47.185,0.399,1.203787919,14.09,18.7,0.163221378,2.112449282,0.829274149,2.941176471,-81.93405141,-2.298413388,-1.037242731,68.06,1.563315846,-4035.4,-1601.3,5636.7
2007-03-18,-1.444633872,-1.679373034,4.349909928,16.4,-47.725,0.471,0.854335754,16.79,20.29,1.368500953,1.614044113,0.792580825,4.913026159,2.42408377,-3.123092247,-2.122186495,69.78,2.53183474,-2086.41,-5830.41,7916.82
2007-03-25,-1.530737203,-1.735106998,4.92117283,16.4,-41.342,0.343,-0.063965885,12.95,19.28,0.369960902,0.363566781,0.740441688,4.760319574,2.947656709,-2.557696379,-2.263732785,73.42,2.493896598,5272.11,-12809.66,7537.55
2007-04-01,2.692174454,2.637050005,6.919389117,19.6,-38.351,0.365,-0.811979331,14.64,19.64,0.424541869,-1.327995933,1.470588235,1.583044417,2.728786223,4.305911166,1.229271512,76.12,2.402988095,7592.88,-9251.57,1658.69
2007-04-08,4.254766153,4.22037309,8.573384849,20.6,-28.44,0.34,-1.459082258,13.23,18.63,0.009915887,-1.280353201,3.421645758,2.367560497,1.069727623,5.632612202,0.808781051,77.91,2.978744239,-2930.93,5952.98,-3022.05
2007-04-15,6.506148976,6.197809348,8.525633919,11.4,-23.871,0.291,-1.657136806,12.2,18,-0.224084844,-2.252879382,3.824396395,1.046709407,-2.787926166,9.044476137,2.570630749,82.66,3.996088934,-11200.32,17037.94,-5837.63
2007-04-22,5.921043541,5.538017015,7.90619295,25,-29.487,0.277,-1.061446554,12.07,17.67,-0.221763027,-0.877025739,4.599288875,2.964087668,7.165133527,6.868454218,1.271460965,84.71,4.435868058,-21041.34,22408.34,-1367.02
2007-04-29,6.193934804,5.692963753,4.087890414,27.6,-21.9,0.259,-1.217308101,12.45,18.78,-0.626752703,1.281473372,3.573810066,2.878074307,5.999378034,4.742897394,2.493887531,82.42,5.049561285,-26590.79,26570.91,19.85
2007-05-06,5.632180036,5.181860878,4.12012012,34.7,-20.802,0.286,-0.461373391,12.91,17.34,-0.754831145,0.715563506,1.371733088,4.176579434,7.185029956,5.01953269,4.175194433,84.91,5.201535737,-20219.36,17549.42,2669.91
2007-05-13,5.44325938,5.213173347,3.320101573,31.4,-10.842,0.287,-0.215343203,12.95,17.43,-1.004749294,1.10708274,-1.613234099,0.579635474,2.823991493,2.798223736,7.246376812,84.47,5.610221851,-16739.47,8867.49,7871.96
2007-05-20,5.164114071,4.79111742,2.822603968,34.7,1.061,0.258,0.711628659,12.76,17.12,-1.046991236,-0.487273194,-1.621383679,-0.192913639,3.631445623,5.664558892,6.589364254,86.36,5.331839756,-12891.7,3836.96,9054.73
2007-05-27,6.615149236,6.183175308,6.516461393,28.9,4.589,0.26,-0.096862724,13.34,17.96,-0.771319192,-0.794760936,-1.127890014,-0.478377344,4.214161162,7.140673718,7.856234097,86.97,6.060571507,-7085.08,1045.42,6039.66
2007-06-03,9.472233916,8.523516571,7.090736041,31.8,19.758,0.259,0.107793468,12.78,20.14,-0.492843063,-1.135498604,-0.262846203,-0.972169272,5.298228785,10.57491778,9.736738703,88.79,6.610925936,-8195.86,3324.02,4871.84
2007-06-10,7.715333383,6.667960788,7.438168284,29.3,38.244,0.364,0.652818991,14.84,21.16,0.78405194,0.627521291,3.313567026,-0.883002208,5.357431427,8.518255518,4.180976557,91.48,5.92486508,-4343.17,-2648.62,6991.78
2007-06-17,9.924639479,8.669988872,12.59070709,31,61.142,0.323,-0.679835127,13.94,19.25,0.007179059,1.874879196,3.248152199,0.063283129,6.156179182,7.985529835,6.774701778,92.47,6.263019406,10924.27,-14010.19,3085.91
2007-06-24,7.687162524,6.84430512,12.51355032,18.1,53.424,0.395,-0.0269324,15.75,21.84,0.948882007,1.089534064,2.375477032,0.241499841,5.905575593,6.884450785,5.190209378,92.6,4.846634341,14396.26,-24960.07,10563.8
2007-07-01,1.594182632,1.174910853,4.858539476,14,22.418,0.532,-0.656832131,16.23,19.95,0.774304121,2.309913378,1.229848221,2.678858909,5.048407654,-0.846005277,0.358063592,90.16,3.564161262,27998.3,-35452.98,7454.67
2007-07-08,7.742230559,7.606915378,6.63003037,19.3,28.563,0.442,-1.420454545,14.72,20.51,0.456278766,0.559974547,0.370537805,0.964732941,2.249214625,7.163435759,7.3527304,90.44,4.221065655,31297.88,-27217.46,-4080.42
2007-07-15,10.75857944,11.38862918,3.096389003,18.4,18.568,0.565,-1.191117818,15.15,27.8,0.681475071,0.910700734,-0.747969568,3.301825715,1.481122863,9.468272777,11.33361439,91.47,3.950579071,21149.22,-18060.45,-3088.76
2007-07-22,12.00239415,11.78039564,1.945453198,22.1,2.384,0.653,-1.330818966,16.95,22.76,0.754516511,0.982691942,1.16500946,2.122202988,2.428407229,10.95213944,10.70227082,91.75,7.077962695,32801.53,-26889.56,-5911.95
2007-07-29,8.007570544,7.695088338,1.71698622,24.3,-8.254,0.89,0.070453067,24.17,26.78,2.1767312,-0.395108184,1.124110113,0.979145473,2.563830914,8.805669867,6.993006993,90.18,11.03214319,28652.9,-41321.74,12668.86
2007-08-05,0.848464006,0.164890918,-1.504204375,21.3,-10.05,0.893,0.358871187,25.16,29.53,2.337443201,3.043725875,3.446389937,3.298655164,4.341829864,-1.93617328,-2.536715621,87.78,10.72231767,34517.22,-62274.71,27757.51
2007-08-12,-6.848945199,-7.798073464,-4.481463533,23.2,29.06,0.904,1.510936562,28.3,37.35,2.548528835,2.976936576,3.953198784,5.212268682,7.222625333,-9.247548122,-10.17986747,87.09,10.69016342,42405.64,-79319.76,36914.13
2007-08-19,-17.4168406,-17.05309207,-18.39870113,27.8,99.379,0.945,3.052476383,29.99,46.69,2.156308792,3.873681567,0.997994461,6.597513047,5.155613006,-20.31147252,-18.2589427,69.84,7.003212878,60105.6,-87726.87,27621.27
2007-08-26,-4.879408672,-4.682386507,-4.784991036,28,39.567,0.865,1.998375305,20.72,33.31,0.839973818,8.890567939,2.205747976,10.83765942,6.021941429,-12.73922289,-7.076163799,81.38,2.975589749,63075.78,-79104.37,16028.59
2007-09-02,-0.189684569,0.578278671,-2.970482938,31.6,47.47,0.917,1.674161565,23.38,32.33,0.978694651,6.177843282,0.305555987,10.94000642,4.93647411,-6.156706737,-0.48630137,83.8,0.912438477,73134.78,-74862.26,1727.49
2007-09-09,3.085059257,3.572047859,-1.593079743,22.9,36.123,0.932,1.063944116,26.23,31.84,1.204628533,6.05562656,0.646385762,10.88768692,4.454526374,-2.877052635,2.374929736,83.29,-0.235379566,63805.72,-57121.49,-6684.21
2007-09-16,14.15995653,13.41036582,16.30189464,17.6,45.257,0.916,-1.6532429,24.92,32.01,0.889281003,4.472650348,2.024332971,9.315709588,3.909184296,8.976552279,11.94330416,80.73,-0.396915959,40948.87,-41777.94,829.1
2007-09-23,7.14162103,7.161721983,4.54147661,11.6,93.82,0.829,-2.182223638,19,25.76,0.248228392,-0.23129409,0.20679629,9.389463006,3.776015458,6.385929764,5.971434723,79.58,-0.772859086,40322.91,-33138.29,-7184.59
2007-09-30,3.909803335,3.743495048,2.506676299,6.1,83.956,0.829,-2.621762762,18,25.78,0.009111691,-0.03470214,0.017827937,8.397616808,3.680074566,3.86504594,3.888774176,81.15,-0.177968647,20442.15,-19156.81,-1285.32
2007-10-07,5.895803491,6.156872593,4.854031063,-0.3,66.941,0.781,-2.509570396,16.91,30.2,-0.209157239,-0.080339722,0.537127489,10.18161109,4.627894445,5.905166444,5.387783116,81.13,0.263348298,21225.46,-14688.67,-6536.78
2007-10-14,8.364616421,8.780755898,2.990028981,1.4,53.347,0.659,-1.109913793,17.73,27,-0.729658909,-2.082730691,1.530797451,6.072950614,6.294876771,10.58731185,6.711409396,76.84,0.741735779,11582.9,-7566.21,-4016.69
2007-10-21,2.648937611,2.012733621,-0.187719588,-6.7,58.149,0.84,-0.531943766,22.96,29.64,0.034046027,-0.828793323,3.422165328,7.427172275,6.091427116,4.268822656,0.169319336,70.14,1.679978713,3795.31,-16269.42,12474.11
2007-10-28,4.191155316,3.41828479,0.566351188,-7.6,46.335,0.853,-0.662142935,19.56,32.65,0.045037732,0.433927332,3.171257188,9.299836293,5.778964347,3.74606273,0.973896913,65.73,2.33253696,14024.5,-21001.63,6977.12
2007-11-04,1.167818119,0.437645389,-1.948347285,-1.6,71.412,0.875,-1.058027923,23.01,34.77,0.422069172,-2.808407994,0.468916956,3.924097273,1.616414499,4.221815328,0.625203517,65.78,3.31458282,7953.9,-25819.68,17865.77
2007-11-11,-1.77503405,-1.982045004,-3.427586805,-9.4,97.114,0.968,-0.795466928,28.5,34.54,1.4112725,-0.608567208,-0.578135816,2.379648226,1.661468097,-1.294309215,-1.251377812,61.57,4.400255087,16166.52,-41783.76,25617.23
2007-11-18,-2.228313284,-1.699214818,-4.02068799,-19.7,75.292,0.97,0.1473397,25.49,34.78,0.636307093,-0.333119046,-1.957151216,3.076458144,2.987250406,-1.826912223,-0.351588911,56.38,4.516220604,33726.43,-54265.57,20539.13
2007-11-25,-12.58246797,-11.77782124,-12.31196656,-19.5,81.437,0.978,2.462402909,25.61,37.76,1.178587276,-0.547266548,-1.824587233,-0.173470568,1.607724541,-12.13919796,-10.99665376,42.13,3.824987932,36084.64,-64630.53,28545.89
2007-12-02,-5.61272495,-5.036507812,-6.997969059,-9.9,82.297,0.904,1.940249146,22.87,32.76,1.076613889,2.369556225,0,0.19664546,1.306865306,-7.954355319,-5.617759368,50.77,3.036442516,53808.61,-65741.38,11932.77
2007-12-09,-2.820941788,-1.915070774,-4.029318135,1.3,103.518,0.895,1.175307557,20.85,31.32,0.795709219,3.233860421,0,-0.344313095,1.008563126,-5.657121103,-2.823374918,49.09,1.813296654,50742.61,-46894.27,-3848.34
2007-12-16,-1.61717371,-1.077294884,-3.940208397,15.5,138.95,0.863,1.351351351,23.27,30.07,0.734992109,-0.656737422,0,-1.98437952,0.943811547,-0.824319185,-1.614873117,44.46,1.391553073,32633.16,-30371.74,-2261.41
2007-12-23,5.947385046,6.233927463,-0.459553577,18,122.493,0.836,1.14516129,18.47,26.84,0.236711936,-1.836190918,0,-1.779297554,1.398037162,7.975042099,5.9491338,42.05,0.95018302,30207.73,-27190.36,-3017.36
2007-12-30,-0.465372508,-0.2645612,-5.069826378,20.4,95.501,0.837,1.178760679,20.74,25.13,0.491574627,-1.246825214,0,-1.018282805,1.288807601,0.867083545,-0.466296372,47.73,0.842950918,22981.25,-24665.28,1684.04
2008-01-06,-3.640555854,-4.693184574,-3.798568849,14.4,71.298,0.88,1.883617414,23.94,24.97,0.731677173,0.2936773,0,0.028715828,0.468916956,-4.572356032,-3.641891892,44.35,0.448082434,17063.27,-27590.22,10526.96
2008-01-13,-5.951294161,-7.076604555,-3.623557951,12.3,67.115,0.836,0.806451613,23.68,26.5,0.360895327,4.308818321,0,4.413589365,-0.578135816,-9.998127191,-5.951724138,35.31,0.477994266,20085.71,-31288.59,11202.88
2008-01-20,-7.64512969,-8.234557596,-4.464772173,9.6,79.633,0.896,0.536862808,27.18,27.4,0.776612951,1.327668614,0,0.356495821,-1.957151216,-8.869877215,-7.646813248,29.48,-0.144870496,38438.19,-54403.35,15965.16
2008-01-27,-10.79103699,-10.86334812,-7.163852719,14.6,133.079,0.864,1.410859342,29.08,28.25,1.323337442,-1.274257657,0,-2.701768535,-1.824587233,-9.430697976,-10.78883913,24.96,-1.896860556,55673.67,-77452.84,21779.16
2008-02-03,-12.3059177,-11.32035458,-14.83211679,7,157.843,0.852,0.548777239,24.02,29.71,0.16059237,-5.115691566,0,-2.345919754,0,-6.84276304,-12.30628988,20.17,-4.793728098,68159.03,-80944.13,12785.09
2008-02-10,-4.808474586,-3.342097054,-8.135976203,4,144.425,0.902,0.8,28.01,28.4,0.67006154,-6.037799909,0,-1.289977411,0,1.40110979,-4.810442179,24.12,-6.740899036,67500.6,-65292.4,-2208.21
2008-02-17,-2.30296532,-2.042115796,-2.213651099,9.5,156.915,0.895,-0.042296711,25.02,30.44,-0.004946867,-3.261122758,0,-2.591767327,0,1.153461869,-2.30543208,23.1,-7.877545201,50524.75,-44294.27,-6230.49
2008-02-24,-0.352160528,-0.618432065,-0.10095139,5.2,160.619,0.874,-0.026349073,24.06,31.26,0.38890248,-3.031379515,0,-5.132066728,0,2.187798472,-0.355239787,24.86,-7.02593655,27810.41,-28616.66,806.25
2008-03-02,4.716340477,3.716280849,7.080007183,1,167.63,0.92,-0.264942772,26.54,29.21,0.579383052,-0.81689459,-1.739902217,-5.385592242,-1.739902217,5.080847716,6.628818167,26.02,-4.588488199,19166.15,-20860.73,1694.58
2008-03-09,-1.921524016,-2.922871237,0.217949716,0.5,209.372,0.971,1.291005291,27.49,30.99,1.817715771,-1.222523336,-1.679457065,-5.551076817,-1.679457065,-0.762210018,-0.246514136,25.11,-3.254048018,21227.8,-35725.32,14497.53
2008-03-16,-5.576567912,-5.919769709,-5.196678791,0.5,222.33,0.963,5.511477838,31.16,32.6,1.851506094,0.024078979,-0.77201466,-1.924212017,-0.77201466,-6.002757865,-4.84306316,21.1,-1.585336435,23874.53,-39152.51,15277.98
2008-03-23,-2.416911263,-1.890235344,-5.694206271,3.9,277.465,0.844,5.645458858,26.62,27.65,1.371279471,3.040664306,-0.77201466,-0.418953207,-0.77201466,-5.187370389,-1.650778889,20,-1.906157015,31013.99,-36960,5946.01
2008-03-30,-0.571972751,0.170624856,-2.937768698,9,208.757,0.877,5.206673042,25.71,26.2,0.4351448,3.013849064,0.985026047,-1.30348375,-0.77201466,-3.567108876,-1.597300337,22.02,-1.488405884,31402.62,-32510.47,1107.86
2008-04-06,6.161168771,7.778885881,0.73631068,8.7,210.083,0.752,2.005850397,22.45,27.51,-0.239612339,2.646018778,0.922942834,-3.335821324,-0.77201466,2.537566221,5.18958993,21.74,-1.602567062,27404.83,-13314.09,-14090.74
2008-04-13,11.21380276,12.91516557,5.530103123,8.8,228.351,0.782,-2.120513335,23.46,25.19,-0.358431212,1.173567646,1.13040528,-4.872114079,0.349663726,9.316964053,9.927870978,23.28,-1.050328835,22388.08,-5201.31,-17186.75
2008-04-20,7.669123589,8.374266775,4.516747033,15.8,238.355,0.72,-0.144696138,20.13,24.06,-0.466968071,-1.789523584,1.397199432,-3.482413231,0.614398188,9.224402616,6.185973207,25.39,-0.112466517,21180.91,-8500.97,-12679.93
2008-04-27,7.21869987,7.98269036,2.831922346,5.4,253.504,0.66,0.523179477,19.59,22.61,-0.791766939,-2.226828546,1.397199432,-2.255772647,0.614398188,9.664735511,5.746075293,27.29,-0.219842796,20843.81,-9911.4,-10932.41
2008-05-04,4.629519556,4.948226482,1.127234036,6.6,239.499,0.559,3.395124949,18.18,21.79,-1.243994306,-3.629128059,1.397199432,-1.821372383,0.614398188,9.211474009,3.186256516,30.7,1.189476302,17075.86,-13733.54,-3342.31
2008-05-11,2.471751016,2.263986014,0.217834844,3.5,209.82,0.584,6.991037132,19.41,21.49,-0.708776356,-3.057521861,0.263812007,-1.854862993,0.614398188,6.484248596,2.241226777,32.96,1.433532604,7269.2,-5920.3,-1348.89
2008-05-18,6.601952706,7.168316832,1.368543689,0.5,203.825,0.481,3.732573827,16.47,20.86,-0.930670147,-1.882466514,0,-2.106910667,0.614398188,9.257657522,6.597402597,37.73,1.478193838,641.04,10802.9,-11443.92
2008-05-25,0.178661464,-0.179058663,-0.870627768,-2,199.783,0.533,5.126195643,19.55,23.38,-0.643211758,-0.993397541,0,-0.201489803,0.614398188,1.295306217,0.180167195,35.71,2.441374729,-9366.89,4379.51,4987.4
2008-06-01,0.202892435,-0.302292384,-0.556572126,-4.8,216.262,0.479,1.802783418,17.83,23.06,-0.501408606,2.181818182,0,1.146970899,2.395988258,-1.266234623,0.206332266,39.11,0.499874799,-5487.05,7993.66,-2506.6
2008-06-08,0.472117125,0.333361826,-1.40825667,-7.9,209.872,0.659,-2.000957396,23.56,23.13,0.245649031,1.963551574,0,1.310815754,2.333037618,-1.162821876,0.475915777,38.91,0.200447897,-7220.07,9201.86,-1981.79
2008-06-15,-7.492799966,-8.520160959,-4.660107883,-3.1,232.71,0.576,0.337186898,21.22,24.11,0.504126178,2.305989423,0,0.126384208,1.397199432,-9.578102278,-7.490949596,33.66,0.294186705,2171.25,-19517.28,17346.03
